주차장코드,주차장명,주소,주소2,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1507474,연남 유료 주차장(구),마포구 연남동 259-9,서울특별시 마포구 연남동 259-9,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2100,1000,2100,0,0,2019-06-10 10:39,N,무료,Y,유료,150000,1.14E+12,250,5,250,5,0,0,0,0,0,,
1507712,연남 유료 주차장(구),마포구 연남동 228-20,서울특별시 마포구 연남동 228-20,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2100,1000,2100,0,0,2019-06-10 10:27,N,무료,Y,유료,150000,1.14E+12,250,5,250,5,0,0,0,0,0,,
1508123,연남 유료 주차장(구),마포구 연남동 258-14,서울특별시 마포구 연남동 258-14,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2100,1000,2100,0,0,2019-06-10 10:30,N,무료,Y,유료,150000,1.14E+12,250,5,250,5,0,0,0,0,0,,
1508165,합정 노상 공영주차장(구),마포구 서교동 394-22,서울특별시 마포구 서교동 394-22,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2300,1200,2300,1200,2300,2019-06-10 10:30,N,무료,N,무료,0,1.14E+12,400,5,400,5,0,0,0,0,0,,
1508823,청기와 유료 주차장(구),마포구 서교동 479-4,서울특별시 마포구 서교동 479-4,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1100,2100,0,0,0,0,2022-01-27 18:44,Y,유료,Y,유료,120000,1.14E+12,250,5,250,5,0,0,0,0,0,37.55516612,126.913582
1509280,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,서울특별시 중구 주교동 123-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509282,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,서울특별시 중구 주교동 123-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509377,세운대림상가(서측)(구),중구 산림동 207-1,서울특별시 중구 산림동 207-1,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-02-17 16:40,N,무료,Y,유료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.567048,126.995235
1509409,동대문비즈센터앞 이륜차 주차장(구),중구 신당동 200-5 0,서울특별시 중구 신당동 200-5 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:39,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.56634271,127.0128283
1509662,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,서울특별시 중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56868659,127.0022512
1509701,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,서울특별시 중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509744,한진면세점 앞(구),중구 남대문로5가 533-0,서울특별시 중구 남대문로5가 533-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:51,N,무료,Y,유료,180000,1.11E+12,250,5,250,5,0,0,0,0,,,
1509757,이화여고 앞(구),중구 순화동 1-139,서울특별시 중구 순화동 1-139,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:53,N,무료,Y,유료,180000,1.11E+12,250,5,250,5,0,0,0,0,0,37.565501,126.968373
1509797,공유) 삼풍상가3구간(14~17)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 11:28,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56464231,126.9959147
1509847,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,서울특별시 중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509848,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,서울특별시 중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509851,청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,서울특별시 중구 방산동 4-47 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509853,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,서울특별시 중구 주교동 123-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56790593,126.9979848
1509854,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,서울특별시 중구 주교동 123-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509856,청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,서울특별시 중구 주교동 123-1 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,,
1509870,중앙의료원옆 이륜차 주차장(구),중구 을지로6가 18-79 0,서울특별시 중구 을지로6가 18-79 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:27,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.56731207,127.0072278
1509934,세운대림상가(동측)(구),중구 산림동 207-2,서울특별시 중구 산림동 207-2,NS,노상 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-02-17 16:55,N,무료,Y,유료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.56763,126.9956993
1509989,성산로 관광버스 주차허용 구간(시),마포구 성산동 117-1,서울특별시 마포구 성산동 117-1,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2021-08-31 9:52,Y,유료,Y,유료,0,1.14E+12,0,0,0,0,0,0,0,0,0,37.56593769,126.9139181
1510016,청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,서울특별시 중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:34,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56949907,127.0072419
1510050,당인 유료 주차장(구),마포구 합정동 362-1,서울특별시 마포구 합정동 362-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1100,2100,0,0,0,0,2019-06-10 10:29,Y,유료,Y,유료,120000,1.14E+12,300,5,300,5,0,0,0,0,0,37.54646105,126.9176589
1510063,청계5가 공영주차장(시),중구 을지로6가 17-442 0,서울특별시 중구 을지로6가 17-442 0,NS,노상 주차장,1,시간제 주차장,02-2279-2193,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-14 14:30,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56955093,127.0082735
1510112,남평화시장(구),중구 신당동 779-0,서울특별시 중구 신당동 779-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0,2359,0,2359,0,2359,2023-02-17 17:13,N,무료,N,무료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.569035,127.011503
1510159,맑은내길 노상공영주차장(구),중구 신당동 213-0 0,서울특별시 중구 신당동 213-0 0,NS,노상 주차장,1,시간제 주차장,02)2280-8367,0,미연계중,1,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 10:30,N,무료,N,무료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.56881889,127.0121704
1510243,훈련원공원 옆(구),중구 을지로6가 18-200,서울특별시 중구 을지로6가 18-200,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,1000,2000,1000,1600,0,0,2023-02-17 17:39,N,무료,Y,유료,180000,1.11E+12,350,5,350,5,0,0,0,0,0,37.567543,127.004907
1510248,구민회관앞 이륜차 주차장(구),중구 을지로6가 18-14 0,서울특별시 중구 을지로6가 18-14 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:30,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.56824101,127.0062835
1510323,성산로 관광버스 주차허용 구간(시),마포구 성산동 117-1,서울특별시 마포구 성산동 117-1,NS,노상 주차장,4,버스전용 주차장,02)2133-2357,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2021-08-31 9:52,Y,유료,Y,유료,0,1.14E+12,0,0,0,0,0,0,0,0,0,,
1510350,청계6(신평화시장앞) 공영주차장(시),중구 신당동 217-91 0,서울특별시 중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:35,N,무료,Y,유료,0,1.11E+12,450,5,450,5,0,0,0,0,0,37.569577,127.011183
1510496,청계6(동평화) 공영주차장(시),중구 신당동 217-91 0,서울특별시 중구 신당동 217-91 0,NS,노상 주차장,1,시간제 주차장,02-2235-5881,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,100,900,1500,0,0,2022-07-21 17:47,N,무료,Y,유료,0,1.11E+12,450,5,450,5,0,0,0,0,0,37.56958258,127.0131631
1510632,청계5(방산동) 공영주차장(시),중구 방산동 52-1,서울특별시 중구 방산동 52-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,100,900,1500,0,0,2022-09-30 18:34,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56948273,127.0060826
1510714,공유) 삼풍상가4구간(18~21)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 16:56,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56461099,126.9955303
1510726,코오롱빌딩 옆(구),중구 태평로1가 31-0,서울특별시 중구 태평로1가 31-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,2100,900,1800,0,0,2023-02-16 17:54,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,0,37.5676683,126.978344
1510745,공유) 삼풍상가4구간 4-22면(장애인전용)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2022-06-16 16:54,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56561667,126.9954448
1510772,해운센터 앞(구),중구 소공동 59-0,서울특별시 중구 소공동 59-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:47,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,,,
1510776,해운센터 앞(구),중구 소공동 59-0,서울특별시 중구 소공동 59-0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,2000,900,1600,0,0,2023-02-16 17:47,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,,,
1510781,조선호텔 앞(구),중구 소공동 87-3 0,서울특별시 중구 소공동 87-3 0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,2100,900,1800,0,0,2023-02-16 17:46,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,0,37.56388746,126.9798962
1510827,다동쉼터(구),중구 다동 50-1,서울특별시 중구 다동 50-1,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,800,2000,800,1700,0,0,2023-02-16 17:55,N,무료,Y,유료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.567851,126.980208
1510966,조선호텔 앞(구),중구 소공동 87-3 0,서울특별시 중구 소공동 87-3 0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,2100,900,1800,0,0,2023-02-16 17:46,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,0,,
1510975,조선호텔 앞(구),중구 소공동 87-3 0,서울특별시 중구 소공동 87-3 0,NS,노상 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,2100,900,1800,0,0,2023-02-16 17:46,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,0,,
1511025,한국관광공사 옆(구),중구 다동 85-4,서울특별시 중구 다동 85-4,NS,노상 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,2100,900,1600,0,0,2023-02-16 17:57,N,무료,Y,유료,250000,1.11E+12,600,5,600,5,0,0,0,0,0,37.568261,126.982005
1511112,청소년회관 뒤 노상 공영주차장(구),중구 수표동 50-1 0,서울특별시 중구 수표동 50-1 0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,800,2200,900,2200,0,0,2019-06-10 10:35,N,무료,Y,유료,250000,1.11E+12,500,5,500,5,0,0,0,0,0,37.56719038,126.9903597
1511148,청계2(충무로) 공영주차장(시),중구 정동 181-0 0,서울특별시 중구 정동 181-0 0,NS,노상 주차장,1,시간제 주차장,02-2272-0672,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-07-21 17:32,N,무료,Y,유료,0,1.11E+12,750,5,750,5,0,0,0,0,0,37.56798494,126.9925119
1511236,공유) 삼풍상가3구간(02~12)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 11:27,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,,
1511238,공유) 삼풍상가3구간(02~12)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,2,20~120분이내 연계데이터 존재(정보수집중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 11:27,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,,
1511244,공유) 삼풍상가3구간 3-01면(장애인전용)(구),중구 을지로4가 310-68 0,서울특별시 중구 을지로4가 310-68 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 11:33,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56620533,126.9957765
1511245,공유) 삼풍상가4구간(23~26)(구),중구 을지로4가 310-68,서울특별시 중구 을지로4가 310-68,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-16 17:18,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56626933,126.9953819
1511346,남대문시장3번게이트 이륜차 주차장(시),중구 남대문로3가 13-3 0,서울특별시 중구 남대문로3가 13-3 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:37,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.5609753,126.978301
1511361,서울스퀘어빌딩앞 이륜차 전용주차장(시),중구 남대문로5가 541-0 0,서울특별시 중구 남대문로5가 541-0 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:38,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.55511626,126.9732315
1511365,서울스퀘어빌딩앞 이륜차 전용주차장(시),중구 남대문로5가 541-0 0,서울특별시 중구 남대문로5가 541-0 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:38,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.55509421,126.9732323
1511395,남대문시장2번게이트앞 이륜차 주차장(시),중구 남대문로4가 3-6 0,서울특별시 중구 남대문로4가 3-6 0,NS,노상 주차장,6,이륜차 전용 주차장,02)3396-6262,0,미연계중,1,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 10:38,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.56081624,126.9775485
1511457,공유) 진양상가2구간(18~22)(구),중구 인현동2가 192-30 0,서울특별시 중구 인현동2가 192-30 0,NS,노상 주차장,3,시간제 + 거주자 주차장,02-3396-6264,3,120~2일이내 연계데이터 존재(통신점검중),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-06-15 10:43,N,무료,N,무료,0,1.11E+12,1500,30,500,10,0,0,0,0,0,37.56343425,126.9956616
1511592,남산케이블카 공영주차장(시),중구 회현동1가 1-19,서울특별시 중구 회현동1가 1-19,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,2100,900,2100,900,2100,2023-09-27 10:58,N,무료,N,무료,0,1.11E+12,330,5,330,5,0,0,0,0,0,37.55599952,126.9838725
